log_id,user_id,timestamp,page,action,ip_address,device,country
L01101,U973,2026-04-24 08:36:19,/contact,purchase,192.168.213.74,Mobile,Korea
L00802,U603,2026-04-24 09:51:22,/blog,purchase,192.168.240.70,Desktop,Vietnam
L01338,U180,2026-04-24 09:54:45,/product/p100,purchase,192.168.49.76,Mobile,Vietnam
L00054,U121,2026-04-24 10:30:01,/contact,view,192.168.163.214,Desktop,Vietnam
L00290,U651,2026-04-24 10:33:46,/home,click,192.168.106.21,Mobile,USA
L00647,U686,2026-04-24 11:33:58,/contact,purchase,192.168.133.218,Tablet,Vietnam
L01622,U970,2026-04-24 11:38:40,/checkout,purchase,192.168.245.85,Desktop,UK
L01093,U206,2026-04-24 11:42:12,/checkout,purchase,192.168.67.132,Mobile,Vietnam
L01402,U776,2026-04-24 11:42:33,/checkout,add_to_cart,192.168.203.177,Mobile,Vietnam
L00911,U329,2026-04-24 11:48:09,/product/p100,click,192.168.212.18,Mobile,Vietnam
L00928,U342,2026-04-24 12:12:59,/blog,view,192.168.197.74,Mobile,USA
L01031,U310,2026-04-24 13:17:26,/cart,add_to_cart,192.168.224.72,Desktop,Vietnam
L00106,U768,2026-04-24 13:45:21,/contact,click,192.168.190.105,Desktop,Vietnam
L00959,U540,2026-04-24 14:03:47,/product/p100,view,192.168.14.195,Mobile,Vietnam
L01102,U650,2026-04-24 14:07:02,/product/p101,click,192.168.214.87,Mobile,Vietnam
L01846,U383,2026-04-24 14:24:20,/home,purchase,192.168.72.93,Mobile,Vietnam
L00123,U576,2026-04-24 14:43:31,/checkout,click,192.168.217.238,Desktop,Vietnam
L01269,U594,2026-04-24 14:45:40,/checkout,click,192.168.133.99,Mobile,Korea
L01259,U821,2026-04-24 14:46:37,/product/p100,add_to_cart,192.168.67.236,Mobile,Vietnam
L01953,U798,2026-04-24 15:05:38,/home,click,192.168.65.37,Desktop,UK
L00098,U548,2026-04-24 15:26:55,/contact,view,192.168.222.24,Desktop,Vietnam
L01537,U887,2026-04-24 15:49:10,/home,add_to_cart,192.168.101.3,Mobile,Korea
L00059,U837,2026-04-24 15:53:00,/contact,purchase,192.168.166.113,Desktop,UK
L00580,U365,2026-04-24 16:48:37,/contact,click,192.168.93.53,Desktop,Vietnam
L01827,U762,2026-04-24 16:51:00,/product/p101,click,192.168.230.13,Mobile,Japan
L01887,U843,2026-04-24 16:57:45,/cart,click,192.168.77.180,Mobile,Vietnam
L00727,U344,2026-04-24 18:04:15,/product/p100,click,192.168.181.141,Desktop,Vietnam
L00103,U524,2026-04-24 18:20:03,/about-us,add_to_cart,192.168.251.228,Mobile,Vietnam
L01491,U213,2026-04-24 18:26:45,/cart,view,192.168.215.164,Mobile,Korea
L01528,U282,2026-04-24 18:31:12,/product/p101,click,192.168.92.140,Tablet,Vietnam
L00315,U399,2026-04-24 18:34:53,/about-us,click,192.168.1.7,Mobile,Vietnam
L01484,U856,2026-04-24 19:32:55,/blog,click,192.168.83.114,Desktop,Vietnam
L01391,U345,2026-04-24 19:44:30,/home,view,192.168.55.146,Mobile,Vietnam
L01767,U101,2026-04-24 19:44:48,/product/p100,click,192.168.233.40,Desktop,Vietnam
L00157,U117,2026-04-24 19:52:06,/product/p101,view,192.168.5.218,Desktop,Vietnam
L01636,U330,2026-04-24 20:58:07,/checkout,add_to_cart,192.168.71.47,Mobile,Vietnam
L00866,U427,2026-04-24 21:25:57,/about-us,view,192.168.186.208,Desktop,Vietnam
L01833,U680,2026-04-24 21:28:25,/about-us,add_to_cart,192.168.237.62,Mobile,USA
L00813,U376,2026-04-24 22:12:42,/about-us,add_to_cart,192.168.141.146,Mobile,Vietnam
L00119,U844,2026-04-24 22:30:37,/home,view,192.168.183.199,Mobile,USA
L01390,U947,2026-04-24 23:13:32,/home,add_to_cart,192.168.77.45,Mobile,Japan
L00355,U454,2026-04-24 23:15:15,/cart,purchase,192.168.212.141,Tablet,Vietnam
L01079,U353,2026-04-24 23:22:58,/cart,view,192.168.69.7,Desktop,Vietnam
L01125,U157,2026-04-24 23:23:37,/about-us,click,192.168.59.140,Mobile,Vietnam
L01378,U692,2026-04-24 23:39:51,/about-us,click,192.168.22.159,Desktop,Korea
L00765,U857,2026-04-24 23:50:53,/product/p100,add_to_cart,192.168.23.49,Mobile,Korea
L00326,U334,2026-04-24 23:52:40,/home,click,192.168.107.184,Mobile,Vietnam
L00638,U865,2026-04-24 23:55:22,/blog,purchase,192.168.98.215,Desktop,Vietnam
L00894,U656,2026-04-25 00:33:25,/product/p100,add_to_cart,192.168.150.158,Mobile,Vietnam
L00078,U161,2026-04-25 00:38:22,/cart,click,192.168.97.94,Desktop,Singapore
L00442,U265,2026-04-25 01:04:13,/product/p101,click,192.168.66.176,Mobile,Korea
L00239,U715,2026-04-25 01:36:10,/blog,add_to_cart,192.168.62.227,Mobile,Vietnam
L00798,U681,2026-04-25 01:38:18,/product/p101,click,192.168.81.9,Mobile,Vietnam
L01896,U569,2026-04-25 01:56:29,/checkout,view,192.168.37.72,Tablet,Vietnam
L00497,U305,2026-04-25 02:09:27,/product/p101,view,192.168.230.19,Desktop,USA
L01673,U125,2026-04-25 02:47:18,/blog,add_to_cart,192.168.53.238,Mobile,Singapore
L01379,U719,2026-04-25 02:50:03,/checkout,purchase,192.168.137.70,Mobile,USA
L01643,U345,2026-04-25 03:18:50,/product/p101,view,192.168.95.13,Mobile,Vietnam
L01884,U163,2026-04-25 03:31:56,/about-us,view,192.168.246.49,Mobile,Vietnam
L00936,U117,2026-04-25 03:33:26,/home,add_to_cart,192.168.72.56,Mobile,Vietnam
L00852,U719,2026-04-25 05:37:01,/product/p100,purchase,192.168.171.26,Mobile,Vietnam
L00436,U588,2026-04-25 05:53:46,/checkout,click,192.168.191.191,Mobile,USA
L01213,U158,2026-04-25 06:58:41,/blog,purchase,192.168.69.15,Mobile,Vietnam
L01282,U133,2026-04-25 07:03:17,/cart,add_to_cart,192.168.236.234,Mobile,Vietnam
L01253,U357,2026-04-25 07:19:53,/contact,purchase,192.168.244.185,Tablet,Vietnam
L01182,U364,2026-04-25 07:29:21,/product/p100,click,192.168.31.240,Mobile,Vietnam
L00669,U721,2026-04-25 08:54:21,/product/p101,click,192.168.145.215,Desktop,Vietnam
L01873,U344,2026-04-25 09:19:14,/home,click,192.168.63.4,Mobile,Vietnam
L01237,U317,2026-04-25 09:46:40,/blog,view,192.168.197.48,Desktop,Vietnam
L00989,U725,2026-04-25 10:00:19,/contact,add_to_cart,192.168.128.255,Desktop,UK
L01307,U765,2026-04-25 10:32:41,/contact,click,192.168.220.251,Mobile,Vietnam
L01127,U606,2026-04-25 11:06:45,/product/p101,add_to_cart,192.168.132.129,Tablet,Vietnam
L01765,U728,2026-04-25 11:32:57,/contact,view,192.168.249.69,Mobile,Vietnam
L00389,U642,2026-04-25 11:44:19,/about-us,click,192.168.102.14,Desktop,Vietnam
L00797,U275,2026-04-25 11:53:29,/product/p101,purchase,192.168.166.95,Desktop,Vietnam
L01171,U277,2026-04-25 12:05:43,/product/p100,view,192.168.124.206,Mobile,Vietnam
L01742,U595,2026-04-25 12:12:48,/checkout,purchase,192.168.179.36,Desktop,Vietnam
L00538,U354,2026-04-25 12:14:20,/contact,purchase,192.168.31.179,Mobile,Singapore
L01605,U238,2026-04-25 12:25:20,/home,add_to_cart,192.168.26.62,Mobile,USA
L00739,U455,2026-04-25 12:48:56,/product/p100,add_to_cart,192.168.127.142,Mobile,Vietnam
L01138,U727,2026-04-25 12:50:11,/home,click,192.168.61.157,Tablet,Vietnam
L00037,U562,2026-04-25 13:25:59,/cart,purchase,192.168.65.234,Desktop,Vietnam
L01467,U835,2026-04-25 13:52:26,/product/p100,click,192.168.93.68,Mobile,Vietnam
L01923,U357,2026-04-25 14:27:19,/checkout,view,192.168.35.126,Mobile,Vietnam
L01018,U892,2026-04-25 14:34:57,/cart,add_to_cart,192.168.194.55,Desktop,Vietnam
L00597,U496,2026-04-25 14:46:43,/product/p101,purchase,192.168.155.40,Desktop,Vietnam
L00526,U454,2026-04-25 15:50:50,/cart,add_to_cart,192.168.152.167,Mobile,Vietnam
L01990,U276,2026-04-25 15:56:02,/product/p100,click,192.168.94.32,Mobile,Vietnam
L01014,U954,2026-04-25 16:04:28,/cart,view,192.168.18.129,Mobile,Vietnam
L01674,U134,2026-04-25 16:21:23,/blog,view,192.168.168.240,Mobile,Vietnam
L01001,U855,2026-04-25 17:09:01,/home,view,192.168.108.9,Desktop,Vietnam
L01696,U501,2026-04-25 17:18:26,/about-us,view,192.168.233.128,Mobile,Vietnam
L01760,U579,2026-04-25 17:40:16,/home,add_to_cart,192.168.46.5,Tablet,Vietnam
L01655,U392,2026-04-25 17:40:30,/product/p100,view,192.168.16.226,Mobile,Vietnam
L00551,U148,2026-04-25 18:04:40,/about-us,click,192.168.194.250,Mobile,Vietnam
L00316,U760,2026-04-25 18:28:57,/checkout,purchase,192.168.131.199,Desktop,Vietnam
L00080,U739,2026-04-25 19:02:36,/product/p100,purchase,192.168.189.104,Mobile,USA
L01435,U199,2026-04-25 19:24:18,/home,click,192.168.170.24,Mobile,Korea
L00297,U366,2026-04-25 19:39:53,/cart,click,192.168.92.221,Mobile,Korea
L01317,U991,2026-04-25 20:00:55,/contact,purchase,192.168.211.6,Mobile,Vietnam
L01585,U809,2026-04-25 20:01:45,/cart,add_to_cart,192.168.6.154,Mobile,Vietnam
L01113,U855,2026-04-25 21:09:17,/about-us,click,192.168.52.200,Mobile,Vietnam
L00246,U476,2026-04-25 21:18:01,/about-us,purchase,192.168.41.18,Tablet,Vietnam
L01007,U300,2026-04-25 21:31:15,/cart,click,192.168.56.184,Mobile,Singapore
L01662,U714,2026-04-25 21:36:09,/checkout,purchase,192.168.154.94,Desktop,USA
L00089,U878,2026-04-25 22:15:48,/cart,purchase,192.168.255.151,Mobile,Singapore
L01449,U605,2026-04-25 22:36:40,/cart,purchase,192.168.252.78,Mobile,Vietnam
L00412,U963,2026-04-25 22:44:11,/product/p100,click,192.168.117.54,Mobile,USA
L00879,U610,2026-04-25 23:30:06,/cart,add_to_cart,192.168.41.60,Desktop,UK
L00922,U838,2026-04-25 23:38:59,/contact,click,192.168.7.48,Mobile,Vietnam
L00317,U925,2026-04-25 23:46:12,/cart,purchase,192.168.31.155,Desktop,Vietnam
L01794,U555,2026-04-26 00:10:49,/product/p101,purchase,192.168.207.160,Desktop,Vietnam
L00282,U304,2026-04-26 00:37:47,/product/p100,purchase,192.168.227.70,Mobile,Vietnam
L01428,U762,2026-04-26 01:05:33,/about-us,add_to_cart,192.168.52.133,Mobile,Vietnam
L01060,U703,2026-04-26 01:33:25,/contact,view,192.168.233.171,Mobile,UK
L01051,U222,2026-04-26 01:39:58,/contact,purchase,192.168.173.125,Mobile,Vietnam
L00636,U171,2026-04-26 01:44:17,/home,add_to_cart,192.168.155.4,Mobile,Vietnam
L00464,U462,2026-04-26 01:59:58,/cart,click,192.168.3.217,Mobile,Vietnam
L00957,U914,2026-04-26 02:29:35,/checkout,view,192.168.188.231,Mobile,Vietnam
L00049,U193,2026-04-26 03:19:16,/product/p100,click,192.168.3.144,Tablet,Singapore
L01081,U985,2026-04-26 03:20:42,/blog,add_to_cart,192.168.18.83,Desktop,Vietnam
L01487,U733,2026-04-26 03:37:55,/contact,click,192.168.123.63,Desktop,Vietnam
L00758,U525,2026-04-26 04:00:49,/about-us,add_to_cart,192.168.55.85,Desktop,USA
L01445,U179,2026-04-26 04:14:33,/about-us,purchase,192.168.152.200,Mobile,Vietnam
L00444,U951,2026-04-26 04:18:42,/about-us,click,192.168.145.17,Mobile,USA
L00948,U516,2026-04-26 04:54:07,/about-us,purchase,192.168.70.157,Tablet,Vietnam
L01563,U581,2026-04-26 05:10:23,/product/p100,click,192.168.251.53,Tablet,Vietnam
L01744,U896,2026-04-26 05:23:49,/cart,purchase,192.168.149.111,Desktop,Vietnam
L00321,U177,2026-04-26 06:19:43,/product/p101,purchase,192.168.146.172,Mobile,Vietnam
L01642,U199,2026-04-26 06:28:12,/blog,purchase,192.168.110.87,Mobile,Vietnam
L01944,U416,2026-04-26 06:39:59,/about-us,click,192.168.162.55,Mobile,Vietnam
L00958,U922,2026-04-26 06:46:44,/contact,purchase,192.168.226.17,Mobile,Vietnam
L00616,U248,2026-04-26 06:46:56,/checkout,click,192.168.163.236,Mobile,Vietnam
L00834,U770,2026-04-26 07:06:09,/product/p101,add_to_cart,192.168.4.165,Mobile,Vietnam
L01713,U775,2026-04-26 07:17:44,/product/p101,view,192.168.231.91,Mobile,Singapore
L00821,U709,2026-04-26 07:34:18,/cart,view,192.168.100.233,Mobile,Singapore
L01900,U880,2026-04-26 07:37:55,/product/p101,click,192.168.74.104,Desktop,Singapore
L01002,U724,2026-04-26 07:55:39,/contact,purchase,192.168.16.135,Mobile,USA
L01274,U915,2026-04-26 08:05:41,/contact,add_to_cart,192.168.29.80,Mobile,Vietnam
L00147,U993,2026-04-26 08:23:40,/about-us,view,192.168.139.214,Desktop,Vietnam
L00530,U611,2026-04-26 08:33:56,/about-us,click,192.168.55.205,Mobile,Vietnam
L01339,U174,2026-04-26 08:35:56,/product/p101,add_to_cart,192.168.134.56,Mobile,Vietnam
L00086,U171,2026-04-26 08:40:05,/product/p101,click,192.168.248.7,Mobile,UK
L00274,U668,2026-04-26 09:07:37,/contact,click,192.168.120.46,Desktop,Vietnam
L01595,U454,2026-04-26 09:30:37,/product/p100,purchase,192.168.15.241,Desktop,Korea
L01283,U382,2026-04-26 10:51:42,/home,view,192.168.118.69,Mobile,Vietnam
L00289,U157,2026-04-26 10:53:22,/about-us,purchase,192.168.254.133,Mobile,USA
L00070,U449,2026-04-26 11:09:10,/product/p101,click,192.168.16.185,Tablet,Vietnam
L01263,U467,2026-04-26 11:27:25,/contact,click,192.168.212.106,Desktop,Vietnam
L01353,U811,2026-04-26 11:30:06,/contact,click,192.168.234.102,Mobile,Vietnam
L01480,U730,2026-04-26 11:30:38,/about-us,purchase,192.168.195.58,Desktop,Japan
L00728,U626,2026-04-26 11:32:55,/home,click,192.168.30.14,Mobile,Vietnam
L00062,U266,2026-04-26 11:37:15,/product/p101,purchase,192.168.184.5,Mobile,Vietnam
L01418,U899,2026-04-26 12:32:42,/checkout,add_to_cart,192.168.88.220,Mobile,Vietnam
L00224,U806,2026-04-26 12:46:50,/contact,purchase,192.168.53.165,Tablet,Vietnam
L01490,U855,2026-04-26 13:44:39,/about-us,add_to_cart,192.168.55.46,Desktop,Vietnam
L00076,U166,2026-04-26 13:51:18,/product/p101,add_to_cart,192.168.200.181,Desktop,Vietnam
L01874,U638,2026-04-26 14:27:52,/about-us,purchase,192.168.136.172,Mobile,UK
L00966,U541,2026-04-26 14:58:02,/home,click,192.168.57.200,Tablet,Vietnam
L01680,U980,2026-04-26 15:16:16,/contact,click,192.168.64.100,Mobile,UK
L01965,U427,2026-04-26 15:24:27,/cart,click,192.168.107.113,Desktop,Vietnam
L01868,U802,2026-04-26 15:39:02,/about-us,view,192.168.175.31,Mobile,Vietnam
L00781,U722,2026-04-26 16:17:20,/about-us,purchase,192.168.135.159,Mobile,Vietnam
L01782,U278,2026-04-26 16:58:28,/about-us,add_to_cart,192.168.46.126,Mobile,Vietnam
L00186,U502,2026-04-26 17:51:47,/contact,view,192.168.125.55,Desktop,Vietnam
L00528,U968,2026-04-26 19:16:40,/home,click,192.168.165.130,Desktop,Vietnam
L01436,U128,2026-04-26 19:56:23,/checkout,click,192.168.81.223,Mobile,Vietnam
L00071,U125,2026-04-26 20:18:44,/about-us,add_to_cart,192.168.20.215,Tablet,Vietnam
L00745,U636,2026-04-26 20:24:39,/contact,add_to_cart,192.168.46.194,Desktop,UK
L01546,U828,2026-04-26 21:10:18,/about-us,view,192.168.163.40,Desktop,USA
L01898,U623,2026-04-26 21:59:07,/blog,add_to_cart,192.168.45.187,Mobile,Vietnam
L00301,U530,2026-04-26 22:34:12,/about-us,purchase,192.168.39.134,Desktop,Vietnam
L01290,U993,2026-04-26 22:36:40,/product/p100,view,192.168.105.139,Mobile,Vietnam
L01905,U995,2026-04-26 22:46:31,/checkout,click,192.168.76.89,Tablet,Vietnam
L00425,U208,2026-04-26 23:09:40,/home,click,192.168.85.244,Mobile,Vietnam
L01745,U689,2026-04-26 23:20:00,/home,add_to_cart,192.168.232.66,Desktop,UK
L00019,U490,2026-04-27 00:02:52,/product/p100,add_to_cart,192.168.139.54,Mobile,Vietnam
L01641,U263,2026-04-27 00:07:09,/home,click,192.168.20.152,Mobile,Vietnam
L01629,U614,2026-04-27 01:04:55,/contact,click,192.168.153.6,Desktop,Vietnam
L00581,U254,2026-04-27 01:05:47,/checkout,add_to_cart,192.168.150.30,Mobile,Vietnam
L00986,U675,2026-04-27 01:50:36,/home,view,192.168.135.171,Mobile,Vietnam
L01349,U610,2026-04-27 02:06:45,/home,purchase,192.168.233.230,Desktop,Singapore
L00090,U998,2026-04-27 02:14:11,/home,click,192.168.68.167,Mobile,Vietnam
L00467,U978,2026-04-27 02:50:50,/product/p100,click,192.168.140.158,Mobile,USA
L01783,U673,2026-04-27 03:03:44,/home,add_to_cart,192.168.82.234,Mobile,Vietnam
L01297,U322,2026-04-27 03:06:21,/product/p101,view,192.168.47.80,Mobile,Vietnam
L00488,U343,2026-04-27 03:20:22,/checkout,view,192.168.147.33,Mobile,Vietnam
L01688,U218,2026-04-27 03:44:53,/product/p101,purchase,192.168.199.255,Desktop,Vietnam
L00190,U995,2026-04-27 04:33:52,/about-us,view,192.168.57.248,Mobile,Vietnam
L00612,U281,2026-04-27 04:36:06,/checkout,add_to_cart,192.168.162.114,Desktop,Vietnam
L01581,U384,2026-04-27 04:59:34,/blog,add_to_cart,192.168.193.72,Desktop,Singapore
L00607,U155,2026-04-27 05:37:59,/checkout,purchase,192.168.92.81,Mobile,Vietnam
L01095,U217,2026-04-27 05:39:13,/checkout,add_to_cart,192.168.99.107,Mobile,Vietnam
L00697,U405,2026-04-27 05:43:19,/checkout,purchase,192.168.246.202,Desktop,Vietnam
L01956,U341,2026-04-27 05:59:46,/contact,add_to_cart,192.168.74.21,Desktop,UK
L00545,U412,2026-04-27 06:19:24,/cart,purchase,192.168.52.71,Mobile,Vietnam
L00199,U710,2026-04-27 06:36:37,/product/p100,click,192.168.21.125,Desktop,UK
L01172,U808,2026-04-27 07:15:59,/blog,purchase,192.168.240.124,Mobile,Vietnam
L00004,U276,2026-04-27 07:39:18,/product/p101,purchase,192.168.107.92,Mobile,Vietnam
L01989,U316,2026-04-27 07:45:30,/checkout,purchase,192.168.144.1,Mobile,Vietnam
L00908,U826,2026-04-27 07:47:19,/contact,view,192.168.214.84,Mobile,Vietnam
L00387,U159,2026-04-27 07:53:22,/product/p101,click,192.168.33.176,Mobile,Singapore
L01158,U365,2026-04-27 08:24:28,/checkout,purchase,192.168.13.194,Tablet,Vietnam
L01616,U245,2026-04-27 08:35:47,/checkout,purchase,192.168.208.129,Desktop,Vietnam
L00006,U512,2026-04-27 09:14:27,/product/p100,purchase,192.168.82.232,Desktop,Vietnam
L00576,U973,2026-04-27 09:36:18,/contact,purchase,192.168.20.96,Mobile,Vietnam
L00914,U312,2026-04-27 09:44:06,/about-us,click,192.168.28.225,Mobile,USA
L00131,U463,2026-04-27 09:48:21,/about-us,add_to_cart,192.168.232.3,Mobile,Vietnam
L00969,U319,2026-04-27 10:06:12,/product/p101,purchase,192.168.93.69,Mobile,Japan
L01150,U141,2026-04-27 10:19:49,/about-us,add_to_cart,192.168.179.55,Tablet,Vietnam
L01354,U734,2026-04-27 10:36:02,/product/p101,add_to_cart,192.168.130.6,Mobile,Vietnam
L00112,U907,2026-04-27 11:14:45,/checkout,view,192.168.73.107,Mobile,Vietnam
L00337,U322,2026-04-27 11:23:32,/checkout,view,192.168.121.233,Mobile,Vietnam
L00021,U110,2026-04-27 11:59:32,/blog,purchase,192.168.146.58,Mobile,Vietnam
L01197,U134,2026-04-27 12:13:15,/blog,add_to_cart,192.168.141.139,Mobile,Vietnam
L00475,U466,2026-04-27 12:42:52,/product/p101,add_to_cart,192.168.207.77,Desktop,Vietnam
L00930,U404,2026-04-27 13:11:25,/contact,purchase,192.168.68.134,Mobile,Korea
L00933,U474,2026-04-27 13:24:06,/blog,purchase,192.168.159.59,Mobile,Vietnam
L01671,U305,2026-04-27 13:53:34,/product/p101,click,192.168.121.238,Mobile,Vietnam
L01567,U945,2026-04-27 14:16:45,/product/p100,add_to_cart,192.168.167.194,Desktop,Vietnam
L01242,U988,2026-04-27 14:17:47,/home,view,192.168.192.182,Mobile,Vietnam
L01830,U586,2026-04-27 14:49:52,/checkout,add_to_cart,192.168.131.20,Mobile,Vietnam
L01298,U528,2026-04-27 14:51:13,/product/p100,view,192.168.16.173,Tablet,USA
L01401,U962,2026-04-27 14:53:51,/product/p100,add_to_cart,192.168.190.183,Mobile,Vietnam
L00057,U386,2026-04-27 15:26:00,/product/p100,purchase,192.168.34.79,Mobile,Vietnam
L01550,U616,2026-04-27 15:28:13,/blog,add_to_cart,192.168.42.195,Mobile,Vietnam
L00069,U785,2026-04-27 16:17:37,/about-us,view,192.168.159.163,Mobile,Japan
L01108,U286,2026-04-27 16:29:32,/about-us,click,192.168.113.19,Desktop,Vietnam
L01069,U999,2026-04-27 17:03:57,/home,view,192.168.243.38,Mobile,Vietnam
L01780,U461,2026-04-27 18:04:51,/contact,purchase,192.168.72.49,Mobile,Vietnam
L00952,U654,2026-04-27 18:43:21,/blog,add_to_cart,192.168.69.75,Desktop,Vietnam
L01089,U254,2026-04-27 18:48:57,/home,add_to_cart,192.168.231.185,Mobile,Korea
L00838,U132,2026-04-27 19:20:05,/about-us,click,192.168.116.112,Desktop,Vietnam
L00053,U618,2026-04-27 19:25:38,/home,view,192.168.121.255,Desktop,Vietnam
L01415,U652,2026-04-27 19:48:07,/checkout,click,192.168.167.143,Mobile,USA
L00785,U496,2026-04-27 19:51:10,/cart,click,192.168.113.16,Mobile,Vietnam
L01707,U757,2026-04-27 20:08:19,/checkout,click,192.168.252.144,Mobile,UK
L01159,U333,2026-04-27 20:09:30,/contact,view,192.168.35.232,Mobile,Vietnam
L01077,U940,2026-04-27 20:09:57,/product/p100,add_to_cart,192.168.29.115,Desktop,Vietnam
L00620,U422,2026-04-27 20:12:41,/contact,click,192.168.104.41,Mobile,Korea
L00724,U750,2026-04-27 20:27:12,/about-us,add_to_cart,192.168.57.233,Tablet,Japan
L00396,U487,2026-04-27 20:56:09,/cart,add_to_cart,192.168.4.123,Desktop,Vietnam
L00606,U779,2026-04-27 21:03:53,/blog,purchase,192.168.191.69,Mobile,Vietnam
L01652,U789,2026-04-27 21:07:30,/blog,add_to_cart,192.168.46.160,Mobile,Vietnam
L01536,U238,2026-04-27 21:18:28,/home,purchase,192.168.138.160,Tablet,Vietnam
L00556,U930,2026-04-27 21:33:11,/checkout,purchase,192.168.130.175,Mobile,USA
L01930,U239,2026-04-27 21:52:35,/cart,purchase,192.168.207.59,Mobile,Vietnam
L01706,U245,2026-04-27 23:07:50,/checkout,purchase,192.168.148.101,Desktop,Vietnam
L01130,U446,2026-04-27 23:09:46,/checkout,add_to_cart,192.168.141.180,Desktop,Singapore
L01340,U206,2026-04-27 23:13:08,/about-us,view,192.168.163.140,Desktop,USA
L01287,U282,2026-04-27 23:24:43,/home,add_to_cart,192.168.232.74,Desktop,Vietnam
L00498,U991,2026-04-27 23:26:08,/product/p100,add_to_cart,192.168.199.64,Mobile,Vietnam
L01980,U720,2026-04-28 00:34:59,/home,purchase,192.168.217.12,Mobile,Vietnam
L00662,U237,2026-04-28 00:40:50,/contact,click,192.168.127.110,Desktop,Vietnam
L00818,U856,2026-04-28 00:49:22,/blog,add_to_cart,192.168.162.46,Desktop,Vietnam
L01187,U539,2026-04-28 01:54:50,/cart,view,192.168.213.10,Mobile,USA
L01153,U179,2026-04-28 02:17:44,/contact,purchase,192.168.73.166,Mobile,Vietnam
L00506,U847,2026-04-28 02:26:38,/about-us,click,192.168.29.18,Desktop,USA
L00223,U216,2026-04-28 02:40:20,/contact,purchase,192.168.219.233,Desktop,Vietnam
L00977,U335,2026-04-28 02:57:00,/product/p101,view,192.168.133.156,Mobile,Vietnam
L00591,U187,2026-04-28 03:02:19,/product/p100,click,192.168.149.209,Mobile,Singapore
L00687,U686,2026-04-28 03:07:01,/about-us,add_to_cart,192.168.42.38,Desktop,Korea
L00026,U428,2026-04-28 03:13:12,/product/p101,purchase,192.168.98.231,Desktop,Vietnam
L00682,U839,2026-04-28 03:23:27,/about-us,click,192.168.167.127,Desktop,Singapore
L01136,U792,2026-04-28 03:27:47,/home,add_to_cart,192.168.194.173,Desktop,Vietnam
L00691,U537,2026-04-28 03:44:11,/blog,purchase,192.168.234.129,Desktop,Japan
L01499,U149,2026-04-28 03:53:06,/cart,purchase,192.168.69.201,Desktop,Vietnam
L00146,U692,2026-04-28 04:09:24,/checkout,click,192.168.175.227,Desktop,Korea
L00808,U895,2026-04-28 04:10:53,/home,add_to_cart,192.168.255.183,Mobile,Vietnam
L00128,U762,2026-04-28 04:26:49,/cart,purchase,192.168.197.86,Desktop,Vietnam
L01913,U685,2026-04-28 04:34:36,/home,purchase,192.168.152.111,Mobile,Vietnam
L00481,U507,2026-04-28 05:44:51,/product/p101,purchase,192.168.250.129,Mobile,Vietnam
L00955,U645,2026-04-28 06:00:41,/product/p101,click,192.168.72.243,Mobile,USA
L01752,U749,2026-04-28 06:03:31,/product/p101,purchase,192.168.83.177,Mobile,Vietnam
L01408,U265,2026-04-28 06:06:48,/product/p101,click,192.168.208.239,Desktop,Vietnam
L00034,U651,2026-04-28 06:30:51,/product/p101,click,192.168.222.40,Tablet,Vietnam
L01048,U818,2026-04-28 06:56:22,/blog,add_to_cart,192.168.251.23,Desktop,USA
L00842,U358,2026-04-28 08:36:48,/contact,click,192.168.152.134,Desktop,Vietnam
L01730,U202,2026-04-28 08:59:19,/contact,purchase,192.168.153.251,Tablet,Korea
L00260,U960,2026-04-28 09:03:07,/product/p100,click,192.168.145.229,Mobile,Japan
L01041,U259,2026-04-28 09:29:47,/blog,click,192.168.14.208,Desktop,Vietnam
L01910,U110,2026-04-28 10:29:40,/cart,view,192.168.68.61,Desktop,Vietnam
L00583,U397,2026-04-28 10:58:50,/product/p101,view,192.168.201.241,Mobile,Japan
L01617,U388,2026-04-28 12:16:06,/contact,add_to_cart,192.168.116.164,Mobile,Vietnam
L01955,U196,2026-04-28 12:42:00,/blog,click,192.168.167.11,Mobile,Vietnam
L00421,U953,2026-04-28 13:00:21,/product/p101,click,192.168.44.82,Desktop,Japan
L01262,U328,2026-04-28 13:06:07,/home,view,192.168.180.48,Tablet,Vietnam
L00718,U923,2026-04-28 13:14:12,/product/p100,purchase,192.168.207.236,Mobile,Vietnam
L00143,U334,2026-04-28 13:20:33,/cart,purchase,192.168.180.155,Desktop,Vietnam
L00543,U429,2026-04-28 14:10:20,/home,click,192.168.178.106,Mobile,Vietnam
L01657,U600,2026-04-28 14:21:31,/contact,view,192.168.90.169,Desktop,Vietnam
L01417,U656,2026-04-28 14:31:50,/product/p101,add_to_cart,192.168.145.89,Desktop,Vietnam
L01665,U951,2026-04-28 14:50:18,/product/p101,add_to_cart,192.168.58.191,Desktop,Vietnam
L00413,U359,2026-04-28 15:02:13,/home,add_to_cart,192.168.14.248,Mobile,Vietnam
L00741,U195,2026-04-28 15:33:59,/home,add_to_cart,192.168.59.203,Mobile,UK
L01985,U368,2026-04-28 15:41:24,/product/p100,add_to_cart,192.168.224.75,Mobile,Vietnam
L01489,U776,2026-04-28 16:35:04,/product/p100,click,192.168.210.164,Desktop,Vietnam
L01704,U171,2026-04-28 16:39:37,/blog,purchase,192.168.188.30,Mobile,Vietnam
